competitor,method,uid,path_str,sem_path,depth,is_leaf,n_leaves,subtree_items,count_known,best_staples,best_staples_uid,best_score,best_sem,best_lex,alt_staples,status,match_set,A_raw,AAS_leaf,CRS_leaf,coverage,coverage_leaf,coverage_items,AAS,AAS_ppr,sibling_coverage,CRS,crs_driver,n_gap_leaves,gap_leaves_example,concept_id
Walmart,G,Walmart::Party & Occasions > Basketball Party Supplies > Basketball Party Tableware,Party & Occasions > Basketball Party Supplies > Basketball Party Tableware,Party & Occasions > Basketball Party Supplies > Basketball Party Tableware,3,True,1,,False,Restaurant & Foodservice Supplies > Tabletop > Serveware,Staples::Restaurant & Foodservice Supplies > Tabletop > Serveware,0.35011262,,0.48082662,Restaurant & Foodservice Supplies > Tabletop > Dinnerware | Appliances & Kitchenware > Kitchenware > Dining & Tableware > Tableware | Party Supplies > Party Décor,matched,Staples::Restaurant & Foodservice Supplies > Tabletop > Serveware | Staples::Restaurant & Foodservice Supplies > Tabletop > Dinnerware | Staples::Appliances & Kitchenware > Kitchenware > Dining & Tableware > Tableware,-1.2218087972544587,55.72011661807581,41.981651376146786,1.0,1.0,,69.00408163265307,55.72011661807581,1.0,41.981651376146786,Appliances & Kitchenware > Kitchenware > Dining & Tableware > Tableware,0,,5
Walmart,G,Walmart::Party & Occasions > Basketball Party Supplies > Basketball Pinatas,Party & Occasions > Basketball Party Supplies > Basketball Pinatas,Party & Occasions > Basketball Party Supplies > Basketball Pinatas,3,True,1,,False,Party Supplies > Balloons & Accessories,Staples::Party Supplies > Balloons & Accessories,0.17116617,,0.02932825,"Party Supplies > Wrapping Supplies | Party Supplies > Ribbon, Bows & Wrapping Supplies | Gift Shop > Stationery",likely,,-1.985025939517766,30.64723032069971,0.0,1.0,1.0,,51.4530612244898,30.64723032069971,1.0,0.0,Party Supplies > Balloons & Accessories,0,,3167
Walmart,G,Walmart::Party & Occasions > Basketball Party Supplies > Basketball Party Decorations,Party & Occasions > Basketball Party Supplies > Basketball Party Decorations,Party & Occasions > Basketball Party Supplies > Basketball Party Decorations,3,True,1,,False,Party Supplies > Party Décor,Staples::Party Supplies > Party Décor,0.262384,,0.15703319,Party Supplies > Wedding Supplies > Wedding Decorations & Supplies | Party Supplies > Party Supply Kits | School Supplies > Teacher Supplies > Classroom Decorations,likely,,-1.985025939517766,30.64723032069971,14.046115640599998,1.0,1.0,,51.4530612244898,30.64723032069971,1.0,14.046115640599998,Party Supplies > Party Décor,0,,3168
Walmart,G,Walmart::Party & Occasions > Basketball Party Supplies > Basketball Party Favors,Party & Occasions > Basketball Party Supplies > Basketball Party Favors,Party & Occasions > Basketball Party Supplies > Basketball Party Favors,3,True,1,,False,Party Supplies > Party Favors & Costumes > Party Favors,Staples::Party Supplies > Party Favors & Costumes > Party Favors,0.49373823,,0.63554835,Party Supplies > Party Favors & Costumes | Party Supplies > Party Décor | Party Supplies > Wedding Supplies > Wedding Favors,matched,Staples::Party Supplies > Party Favors & Costumes > Party Favors | Staples::Party Supplies > Party Favors & Costumes,-1.3746144128715394,49.98250728862973,34.81761006289308,1.0,1.0,,64.98775510204081,49.98250728862973,1.0,34.81761006289308,Party Supplies > Party Favors & Costumes > Party Favors,0,,5
Walmart,G,Walmart::Party & Occasions > Basketball Party Supplies > Basketball Balloons,Party & Occasions > Basketball Party Supplies > Basketball Balloons,Party & Occasions > Basketball Party Supplies > Basketball Balloons,3,True,1,,False,Party Supplies > Balloons & Accessories > Balloons,Staples::Party Supplies > Balloons & Accessories > Balloons,0.42804536,,0.5633141,Party Supplies > Balloons & Accessories | Party Supplies > Balloons & Accessories > Balloon Accessories | Gift Shop > Invitations,matched,Staples::Party Supplies > Balloons & Accessories > Balloons | Staples::Party Supplies > Balloons & Accessories,-1.4191884556369834,48.36151603498543,38.04779874213837,1.0,1.0,,63.85306122448981,48.36151603498543,1.0,38.04779874213837,Party Supplies > Balloons & Accessories > Balloons,0,,5
Walmart,G,Walmart::Party & Occasions > Basketball Party Supplies > Basketball Cards,Party & Occasions > Basketball Party Supplies > Basketball Cards,Party & Occasions > Basketball Party Supplies > Basketball Cards,3,True,1,,False,Gift Shop > Greeting Cards,Staples::Gift Shop > Greeting Cards,0.31525892,,0.23105809,Gift Shop > Holiday Cards | Gift Shop > Note Cards & Postcards | Gift Shop > Custom Appointment Cards,likely,,-1.985025939517766,30.64723032069971,19.2011808449486,1.0,1.0,,51.4530612244898,30.64723032069971,1.0,19.2011808449486,Gift Shop > Greeting Cards,0,,3169
Walmart,G,Walmart::Party & Occasions > Basketball Party Supplies > Basketball Treat Decorating,Party & Occasions > Basketball Party Supplies > Basketball Treat Decorating,Party & Occasions > Basketball Party Supplies > Basketball Treat Decorating,3,True,1,,False,Expanded Assortment > Pet Supplies & Accessories > Dog & Cat Supplies > Cat Treats,Staples::Expanded Assortment > Pet Supplies & Accessories > Dog & Cat Supplies > Cat Treats,0.19836271,,0.22350374,Gift Shop > Greeting Cards | Party Supplies > Balloons & Accessories | Gift Shop > Wedding Invitations & Kits,likely,,-1.985025939517766,30.64723032069971,0.0,1.0,1.0,,51.4530612244898,30.64723032069971,1.0,0.0,Expanded Assortment > Pet Supplies & Accessories > Dog & Cat Supplies > Cat Treats,0,,3170
Walmart,G,Walmart::Party & Occasions > Basketball Party Supplies > Basketball Gift Wrap,Party & Occasions > Basketball Party Supplies > Basketball Gift Wrap,Party & Occasions > Basketball Party Supplies > Basketball Gift Wrap,3,True,1,,False,Gift Shop,Staples::Gift Shop,0.38505003,,0.38505003,Party Supplies > Wrapping Supplies > Gift Wrap & Wrapping Paper | Gift Shop > Professional Gifts | Party Supplies > Wrapping Supplies,matched,Staples::Gift Shop,-1.063586725522129,62.36734693877551,30.65759841631043,1.0,1.0,,73.65714285714286,62.36734693877551,1.0,30.65759841631043,Party Supplies > Wrapping Supplies > Gift Wrap & Wrapping Paper,0,,5
Walmart,G,Walmart::Party & Occasions > Fall Party Decorations,Party & Occasions > Fall Party Decorations,Party & Occasions > Fall Party Decorations,2,True,1,136.0,True,School Supplies > Teacher Supplies > Classroom Decorations,Staples::School Supplies > Teacher Supplies > Classroom Decorations,0.21646464,,0.29323596,"Party Supplies > Wedding Supplies > Wedding Decorations & Supplies | Party Supplies > Party Décor | Safety Supplies > Fall Protection Kits, Parts & Accessories",likely,,-1.8716281426366994,33.81924198250729,4.531547660385287,1.0,1.0,1.0,53.4168597454534,33.81924198250729,0.9914463452566097,4.531547660385287,School Supplies > Teacher Supplies > Classroom Decorations,0,,3171
Walmart,G,Walmart::Party & Occasions > Cinderella Party Supplies,Party & Occasions > Cinderella Party Supplies,Party & Occasions > Cinderella Party Supplies,2,False,8,132.0,True,Party Supplies,Staples::Party Supplies,0.47790465,,0.55650365,Party Supplies > Party Supply Kits | Party Supplies > Wedding Supplies | Office Supplies,matched,Staples::Party Supplies,-1.6250940325448575,40.466472303207,33.84615384615385,1.0,1.0,,54.07770021221937,34.76530612244898,0.9913995308835027,33.84615384615385,Party Supplies,0,,5
Walmart,G,Walmart::Party & Occasions > Cinderella Party Supplies > Cinderella Balloons,Party & Occasions > Cinderella Party Supplies > Cinderella Balloons,Party & Occasions > Cinderella Party Supplies > Cinderella Balloons,3,True,1,,False,Party Supplies > Balloons & Accessories > Balloons,Staples::Party Supplies > Balloons & Accessories > Balloons,0.37232286,,0.49584463,Party Supplies > Balloons & Accessories | Party Supplies > Balloons & Accessories > Balloon Accessories | Gift Shop > Invitations,matched,Staples::Party Supplies > Balloons & Accessories > Balloons | Staples::Party Supplies > Balloons & Accessories,-1.545130259915227,43.440233236151606,38.04779874213837,1.0,1.0,,60.40816326530613,43.440233236151606,1.0,38.04779874213837,Party Supplies > Balloons & Accessories > Balloons,0,,5
Walmart,G,Walmart::Party & Occasions > Cinderella Party Supplies > Cinderella Gift Wrap,Party & Occasions > Cinderella Party Supplies > Cinderella Gift Wrap,Party & Occasions > Cinderella Party Supplies > Cinderella Gift Wrap,3,True,1,,False,Gift Shop,Staples::Gift Shop,0.35375714,,0.35375714,Party Supplies > Wrapping Supplies > Gift Wrap & Wrapping Paper | Gift Shop > Professional Gifts | Party Supplies > Wrapping Supplies,matched,Staples::Gift Shop,-1.1888413460522969,57.62099125364431,24.769230769230766,1.0,1.0,,70.33469387755102,57.62099125364431,1.0,24.769230769230766,Gift Shop,0,,5
Walmart,G,Walmart::Party & Occasions > Cinderella Party Supplies > Cinderella Cards,Party & Occasions > Cinderella Party Supplies > Cinderella Cards,Party & Occasions > Cinderella Party Supplies > Cinderella Cards,3,True,1,,False,Gift Shop > Greeting Cards,Staples::Gift Shop > Greeting Cards,0.287154,,0.20789966,Gift Shop > Holiday Cards | Gift Shop > Note Cards & Postcards | Gift Shop > Custom Appointment Cards,likely,,-2.170344390481212,26.35568513119534,14.169563338121197,1.0,1.0,,48.44897959183674,26.35568513119534,1.0,14.169563338121197,Gift Shop > Greeting Cards,0,,3172
Walmart,G,Walmart::Party & Occasions > Cinderella Party Supplies > Cinderella Decorative Baking,Party & Occasions > Cinderella Party Supplies > Cinderella Decorative Baking,Party & Occasions > Cinderella Party Supplies > Cinderella Decorative Baking,3,True,1,,False,Furniture > Decor > Home & Office Decor > Decorative Plates,Staples::Furniture > Decor > Home & Office Decor > Decorative Plates,0.19297077,,0.26603368,Furniture > Decor > Decorative Accents | Retail Store Supplies > Retail Packaging > Decorative Shipping Boxes | School Supplies > Teacher Supplies > Classroom Decorations > Decorative Accents & Board Sets,likely,,-2.170344390481212,26.35568513119534,0.0,1.0,1.0,,48.44897959183674,26.35568513119534,1.0,0.0,Furniture > Decor > Home & Office Decor > Decorative Plates,0,,3173
Walmart,G,Walmart::Party & Occasions > Cinderella Party Supplies > Cinderella Party Favors & Wear,Party & Occasions > Cinderella Party Supplies > Cinderella Party Favors & Wear,Party & Occasions > Cinderella Party Supplies > Cinderella Party Favors & Wear,3,True,1,,False,Party Supplies > Party Favors & Costumes > Party Favors,Staples::Party Supplies > Party Favors & Costumes > Party Favors,0.41475582,,0.5276527,Party Supplies > Party Favors & Costumes | Party Supplies > Party Décor | Party Supplies > Wedding Supplies > Wedding Favors,matched,Staples::Party Supplies > Party Favors & Costumes > Party Favors | Staples::Party Supplies > Party Favors & Costumes,-1.5067846591198355,45.28279883381924,34.81761006289308,1.0,1.0,,61.697959183673476,45.28279883381924,1.0,34.81761006289308,Party Supplies > Party Favors & Costumes > Party Favors,0,,5
Walmart,G,Walmart::Party & Occasions > Cinderella Party Supplies > Cinderella Party Decorations,Party & Occasions > Cinderella Party Supplies > Cinderella Party Decorations,Party & Occasions > Cinderella Party Supplies > Cinderella Party Decorations,3,True,1,,False,Party Supplies > Party Décor,Staples::Party Supplies > Party Décor,0.24100704,,0.14329393,Party Supplies > Wedding Supplies > Wedding Decorations & Supplies | Party Supplies > Party Supply Kits | School Supplies > Teacher Supplies > Classroom Decorations,likely,,-2.170344390481212,26.35568513119534,8.524178696811042,1.0,1.0,,48.44897959183674,26.35568513119534,1.0,8.524178696811042,Party Supplies > Party Décor,0,,3174
Walmart,G,Walmart::Party & Occasions > Cinderella Party Supplies > Cinderella Party Tableware,Party & Occasions > Cinderella Party Supplies > Cinderella Party Tableware,Party & Occasions > Cinderella Party Supplies > Cinderella Party Tableware,3,True,1,,False,Restaurant & Foodservice Supplies > Tabletop > Dinnerware,Staples::Restaurant & Foodservice Supplies > Tabletop > Dinnerware,0.3231915,,0.44355658,Restaurant & Foodservice Supplies > Tabletop > Serveware | Appliances & Kitchenware > Kitchenware > Dining & Tableware > Tableware | Party Supplies > Party Décor,likely,,-2.170344390481212,26.35568513119534,36.20949510696831,1.0,1.0,,48.44897959183674,26.35568513119534,1.0,36.20949510696831,Appliances & Kitchenware > Kitchenware > Dining & Tableware > Tableware,0,,3175
Walmart,G,Walmart::Party & Occasions > Cinderella Party Supplies > Cinderella Party Games,Party & Occasions > Cinderella Party Supplies > Cinderella Party Games,Party & Occasions > Cinderella Party Supplies > Cinderella Party Games,3,True,1,,False,Party Supplies > Party Décor,Staples::Party Supplies > Party Décor,0.23742957,,0.13828547,Gift Shop > Game Room & Toys > Game Room > Game Room & Games | Party Supplies > Party Favors & Costumes | Party Supplies > Party Supply Kits,likely,,-2.170344390481212,26.35568513119534,7.6000735457780175,1.0,1.0,,48.44897959183674,26.35568513119534,1.0,7.6000735457780175,Party Supplies > Party Décor,0,,3176
Walmart,G,Walmart::Party & Occasions > Superman Party Supplies,Party & Occasions > Superman Party Supplies,Party & Occasions > Superman Party Supplies,2,False,7,230.0,True,Party Supplies,Staples::Party Supplies,0.5228806,,0.60659593,"Party Supplies > Party Supply Kits | Restaurant & Foodservice Supplies > Bar Supplies | Tools, Parts & Supplies",matched,Staples::Party Supplies,-1.3887037344678423,49.51603498542275,33.84615384615385,1.0,1.0,,61.348018403790086,45.15118700541441,0.99140625,33.84615384615385,Party Supplies,0,,5
Walmart,G,Walmart::Party & Occasions > Superman Party Supplies > Superman Party Favors & Wear,Party & Occasions > Superman Party Supplies > Superman Party Favors & Wear,Party & Occasions > Superman Party Supplies > Superman Party Favors & Wear,3,True,1,,False,Party Supplies > Party Favors & Costumes > Party Favors,Staples::Party Supplies > Party Favors & Costumes > Party Favors,0.4369472,,0.55649894,Party Supplies > Party Favors & Costumes | Party Supplies > Party Décor | Party Supplies > Party Supply Kits,matched,Staples::Party Supplies > Party Favors & Costumes > Party Favors | Staples::Party Supplies > Party Favors & Costumes,-1.3847496207440613,49.72594752186589,34.81761006289308,1.0,1.0,,64.80816326530612,49.72594752186589,1.0,34.81761006289308,Party Supplies > Party Favors & Costumes > Party Favors,0,,5
Walmart,G,Walmart::Party & Occasions > Superman Party Supplies > Superman Balloons,Party & Occasions > Superman Party Supplies > Superman Balloons,Party & Occasions > Superman Party Supplies > Superman Balloons,3,True,1,,False,Party Supplies > Balloons & Accessories > Balloons,Staples::Party Supplies > Balloons & Accessories > Balloons,0.40022072,,0.53369784,Party Supplies > Balloons & Accessories | Party Supplies > Balloons & Accessories > Balloon Accessories | Party Supplies > Wedding Supplies,matched,Staples::Party Supplies > Balloons & Accessories > Balloons | Staples::Party Supplies > Balloons & Accessories,-1.4121205395989043,48.57142857142857,38.04779874213837,1.0,1.0,,64.0,48.57142857142857,1.0,38.04779874213837,Party Supplies > Balloons & Accessories > Balloons,0,,5
Walmart,G,Walmart::Party & Occasions > Superman Party Supplies > Superman Party Decorations,Party & Occasions > Superman Party Supplies > Superman Party Decorations,Party & Occasions > Superman Party Supplies > Superman Party Decorations,3,True,1,,False,Party Supplies > Party Décor,Staples::Party Supplies > Party Décor,0.26339746,,0.15645783,Party Supplies > Wedding Supplies > Wedding Decorations & Supplies | Party Supplies > Party Supply Kits | School Supplies > Teacher Supplies > Classroom Decorations,likely,,-1.9260452752185333,32.606413994169095,14.307903794311283,1.0,1.0,,52.82448979591837,32.606413994169095,1.0,14.307903794311283,Party Supplies > Party Décor,0,,3177
Walmart,G,Walmart::Party & Occasions > Superman Party Supplies > Superman Decorative Baking,Party & Occasions > Superman Party Supplies > Superman Decorative Baking,Party & Occasions > Superman Party Supplies > Superman Decorative Baking,3,True,1,,False,Furniture > Decor > Home & Office Decor > Decorative Plates,Staples::Furniture > Decor > Home & Office Decor > Decorative Plates,0.20827635,,0.28690404,Furniture > Decor > Decorative Accents | Retail Store Supplies > Retail Packaging > Decorative Shipping Boxes | Party Supplies > Wedding Supplies,likely,,-1.9260452752185333,32.606413994169095,0.029889086462181365,1.0,1.0,,52.82448979591837,32.606413994169095,1.0,0.029889086462181365,Furniture > Decor > Home & Office Decor > Decorative Plates,0,,3178
Walmart,G,Walmart::Party & Occasions > Superman Party Supplies > Superman Party Tableware,Party & Occasions > Superman Party Supplies > Superman Party Tableware,Party & Occasions > Superman Party Supplies > Superman Party Tableware,3,True,1,,False,Restaurant & Foodservice Supplies > Tabletop > Dinnerware,Staples::Restaurant & Foodservice Supplies > Tabletop > Dinnerware,0.34640342,,0.4746617,Restaurant & Foodservice Supplies > Tabletop > Serveware | Appliances & Kitchenware > Kitchenware > Dining & Tableware > Tableware | Party Supplies > Party Décor,matched,Staples::Restaurant & Foodservice Supplies > Tabletop > Dinnerware | Staples::Restaurant & Foodservice Supplies > Tabletop > Serveware | Staples::Appliances & Kitchenware > Kitchenware > Dining & Tableware > Tableware,-1.2038719802872462,56.89795918367347,41.981651376146786,1.0,1.0,,69.82857142857144,56.89795918367347,1.0,41.981651376146786,Appliances & Kitchenware > Kitchenware > Dining & Tableware > Tableware,0,,5
Walmart,G,Walmart::Party & Occasions > Superman Party Supplies > Superman Cards,Party & Occasions > Superman Party Supplies > Superman Cards,Party & Occasions > Superman Party Supplies > Superman Cards,3,True,1,,False,Gift Shop > Greeting Cards,Staples::Gift Shop > Greeting Cards,0.31386968,,0.22711892,Gift Shop > Holiday Cards | Gift Shop > Note Cards & Postcards | Gift Shop > Custom Appointment Cards,likely,,-1.9260452752185333,32.606413994169095,18.95246665741963,1.0,1.0,,52.82448979591837,32.606413994169095,1.0,18.95246665741963,Gift Shop > Greeting Cards,0,,3179
Walmart,G,Walmart::Party & Occasions > Superman Party Supplies > Superman Gift Wrap,Party & Occasions > Superman Party Supplies > Superman Gift Wrap,Party & Occasions > Superman Party Supplies > Superman Gift Wrap,3,True,1,,False,Gift Shop,Staples::Gift Shop,0.38024414,,0.38024414,Party Supplies > Wrapping Supplies > Gift Wrap & Wrapping Paper | Gift Shop > Professional Gifts | Party Supplies > Wrapping Supplies,matched,Staples::Gift Shop,-1.045195746064358,63.04373177842566,31.53287175016583,1.0,1.0,,74.13061224489796,63.04373177842566,1.0,31.53287175016583,Party Supplies > Wrapping Supplies > Gift Wrap & Wrapping Paper,0,,5
Walmart,G,Walmart::Party & Occasions > Easter Party Supplies,Party & Occasions > Easter Party Supplies,Party & Occasions > Easter Party Supplies,2,False,11,40175.0,True,Party Supplies,Staples::Party Supplies,0.5583043,,0.6622927,"Party Supplies > Party Supply Kits | Tools, Parts & Supplies | Restaurant & Foodservice Supplies > Bar Supplies",matched,Staples::Party Supplies,-1.8316570200125515,34.46064139941691,33.84615384615385,1.0,1.0,,49.09202866099418,27.643784786641927,0.9913793103448276,33.84615384615385,Party Supplies,0,,5
Walmart,G,Walmart::Party & Occasions > Easter Party Supplies > Easter Hanging Decorations,Party & Occasions > Easter Party Supplies > Easter Hanging Decorations,Party & Occasions > Easter Party Supplies > Easter Hanging Decorations,3,True,1,,False,Party Supplies > Wedding Supplies > Wedding Decorations & Supplies,Staples::Party Supplies > Wedding Supplies > Wedding Decorations & Supplies,0.23787627,,0.24170832,School Supplies > Teacher Supplies > Classroom Decorations | Gift Shop > Invitations | Gift Shop > Wedding Invitations & Kits,likely,,-2.403617886313171,22.169096209912535,9.049090166999108,1.0,1.0,,45.518367346938774,22.169096209912535,1.0,9.049090166999108,School Supplies > Teacher Supplies > Classroom Decorations,0,,3180
Walmart,G,Walmart::Party & Occasions > Easter Party Supplies > Easter Grass,Party & Occasions > Easter Party Supplies > Easter Grass,Party & Occasions > Easter Party Supplies > Easter Grass,3,True,1,,False,Gift Shop > Greeting Cards,Staples::Gift Shop > Greeting Cards,0.17172268,,0.013181716,Gift Shop > Stationery | Gift Shop > Invitations | Gift Shop > Table Tents,likely,,-2.403617886313171,22.169096209912535,0.0,1.0,1.0,,45.518367346938774,22.169096209912535,1.0,0.0,Gift Shop > Greeting Cards,0,,3181
Walmart,G,Walmart::Party & Occasions > Easter Party Supplies > Easter Party Wear,Party & Occasions > Easter Party Supplies > Easter Party Wear,Party & Occasions > Easter Party Supplies > Easter Party Wear,3,True,1,,False,Party Supplies > Party Décor,Staples::Party Supplies > Party Décor,0.29217336,,0.18181266,Party Supplies > Party Supply Kits | Party Supplies > Party Favors & Costumes | Party Supplies,likely,,-2.403617886313171,22.169096209912535,21.74108253116658,1.0,1.0,,45.518367346938774,22.169096209912535,1.0,21.74108253116658,Party Supplies > Party Décor,0,,3182
Walmart,G,Walmart::Party & Occasions > Easter Party Supplies > Prefilled Easter Eggs,Party & Occasions > Easter Party Supplies > Prefilled Easter Eggs,Party & Occasions > Easter Party Supplies > Prefilled Easter Eggs,3,True,1,,False,Gift Shop > Stationery,Staples::Gift Shop > Stationery,0.16706955,,0.0066673514,"Party Supplies > Napkins | Party Supplies > Wedding Supplies | Party Supplies > Ribbon, Bows & Wrapping Supplies",likely,,-2.403617886313171,22.169096209912535,0.0,1.0,1.0,,45.518367346938774,22.169096209912535,1.0,0.0,Gift Shop > Stationery,0,,3183
Walmart,G,Walmart::Party & Occasions > Easter Party Supplies > Easter Balloons,Party & Occasions > Easter Party Supplies > Easter Balloons,Party & Occasions > Easter Party Supplies > Easter Balloons,3,True,1,,False,Party Supplies > Balloons & Accessories > Balloons,Staples::Party Supplies > Balloons & Accessories > Balloons,0.4471076,,0.59992856,Party Supplies > Balloons & Accessories | Party Supplies > Balloons & Accessories > Balloon Accessories | Gift Shop > Invitations,matched,Staples::Party Supplies > Balloons & Accessories > Balloons | Staples::Party Supplies > Balloons & Accessories,-1.5589884397555303,42.845481049562686,38.04779874213837,1.0,1.0,,59.99183673469388,42.845481049562686,1.0,38.04779874213837,Party Supplies > Balloons & Accessories > Balloons,0,,5
Walmart,G,Walmart::Party & Occasions > Easter Party Supplies > Easter Pinatas,Party & Occasions > Easter Party Supplies > Easter Pinatas,Party & Occasions > Easter Party Supplies > Easter Pinatas,3,True,1,,False,Party Supplies > Wrapping Supplies,Staples::Party Supplies > Wrapping Supplies,0.17117755,,0.012418544,"Gift Shop > Stationery | Party Supplies > Ribbon, Bows & Wrapping Supplies | Gift Shop > Custom Appointment Cards",likely,,-2.403617886313171,22.169096209912535,0.0,1.0,1.0,,45.518367346938774,22.169096209912535,1.0,0.0,Party Supplies > Wrapping Supplies,0,,3184
Walmart,G,Walmart::Party & Occasions > Easter Party Supplies > Easter Banners & Garlands,Party & Occasions > Easter Party Supplies > Easter Banners & Garlands,Party & Occasions > Easter Party Supplies > Easter Banners & Garlands,3,True,1,,False,Furniture > Decor > Artificial Plants & Flowers > Artificial Garlands & Swag,Staples::Furniture > Decor > Artificial Plants & Flowers > Artificial Garlands & Swag,0.18991867,,0.26254487,Party Supplies > Anniversary Supplies | Gift Shop > Stationery | Party Supplies > Stirrers & Straws,likely,,-2.403617886313171,22.169096209912535,0.0,1.0,1.0,,45.518367346938774,22.169096209912535,1.0,0.0,Furniture > Decor > Artificial Plants & Flowers > Artificial Garlands & Swag,0,,3185
Walmart,G,Walmart::Party & Occasions > Easter Party Supplies > Easter Party Tableware,Party & Occasions > Easter Party Supplies > Easter Party Tableware,Party & Occasions > Easter Party Supplies > Easter Party Tableware,3,True,1,,False,Restaurant & Foodservice Supplies > Tabletop > Dinnerware,Staples::Restaurant & Foodservice Supplies > Tabletop > Dinnerware,0.3834175,,0.52813417,Restaurant & Foodservice Supplies > Tabletop > Serveware | Appliances & Kitchenware > Kitchenware > Dining & Tableware > Tableware | Party Supplies > Party Décor,matched,Staples::Restaurant & Foodservice Supplies > Tabletop > Dinnerware | Staples::Restaurant & Foodservice Supplies > Tabletop > Serveware | Staples::Appliances & Kitchenware > Kitchenware > Dining & Tableware > Tableware,-1.3134709273602079,52.1865889212828,41.981651376146786,1.0,1.0,,66.53061224489797,52.1865889212828,1.0,41.981651376146786,Appliances & Kitchenware > Kitchenware > Dining & Tableware > Tableware,0,,5
Walmart,G,Walmart::Party & Occasions > Easter Party Supplies > Easter Gift Wrap Greeting Cards,Party & Occasions > Easter Party Supplies > Easter Gift Wrap Greeting Cards,Party & Occasions > Easter Party Supplies > Easter Gift Wrap Greeting Cards,3,True,1,,False,Gift Shop > Greeting Cards,Staples::Gift Shop > Greeting Cards,0.59912676,,0.61154747,Gift Shop | Party Supplies > Wrapping Supplies > Gift Wrap & Wrapping Paper | Gift Shop > Holiday Cards,matched,Staples::Gift Shop > Greeting Cards,-1.5647414906577561,42.68221574344023,23.12928759894459,1.0,1.0,,59.87755102040816,42.68221574344023,1.0,23.12928759894459,Gift Shop > Greeting Cards,0,,5
Walmart,G,Walmart::Party & Occasions > Easter Party Supplies > Easter Treat Making Decorating,Party & Occasions > Easter Party Supplies > Easter Treat Making Decorating,Party & Occasions > Easter Party Supplies > Easter Treat Making Decorating,3,False,1,,False,Gift Shop > Greeting Cards,Staples::Gift Shop > Greeting Cards,0.19029404,,0.03918163,"Gift Shop > Wedding Invitations & Kits | Party Supplies > Ribbon, Bows & Wrapping Supplies | Party Supplies > Party Décor",likely,,-2.627969197867319,16.548104956268222,0.0,1.0,1.0,,41.673469387755105,16.676384839650147,1.0,1.2458149682764612,Gift Shop > Greeting Cards,0,,3186
Walmart,G,Walmart::Party & Occasions > Easter Party Supplies > Easter Treat Making Decorating > Easter Decorative Edibles,Party & Occasions > Easter Party Supplies > Easter Treat Making Decorating > Easter Decorative Edibles,Party & Occasions > Easter Party Supplies > Easter Treat Making Decorating > Easter Decorative Edibles,4,True,1,,False,Furniture > Decor > Home & Office Decor > Decorative Plates,Staples::Furniture > Decor > Home & Office Decor > Decorative Plates,0.21921034,,0.27448133,Furniture > Decor > Decorative Accents | School Supplies > Teacher Supplies > Classroom Decorations > Decorative Accents & Board Sets | Retail Store Supplies > Retail Packaging > Decorative Shipping Boxes,likely,,-2.6179387283093307,16.676384839650147,1.2458149682764612,1.0,1.0,,16.676384839650147,16.676384839650147,,1.2458149682764612,Furniture > Decor > Home & Office Decor > Decorative Plates,0,,3187
Walmart,G,Walmart::Party & Occasions > Easter Party Supplies > Easter Party Decorations,Party & Occasions > Easter Party Supplies > Easter Party Decorations,Party & Occasions > Easter Party Supplies > Easter Party Decorations,3,False,1,,False,Party Supplies > Party Décor,Staples::Party Supplies > Party Décor,0.28804755,,0.17603654,Party Supplies > Wedding Supplies > Wedding Decorations & Supplies | Party Supplies > Party Supply Kits | Gift Shop > Invitations,likely,,-2.627969197867319,16.548104956268222,20.675335546911235,1.0,1.0,,41.673469387755105,16.676384839650147,1.0,20.675335546911235,Party Supplies > Party Décor,0,,3188
Walmart,G,Walmart::Party & Occasions > Easter Party Supplies > Easter Party Decorations > Easter Banners Garlands,Party & Occasions > Easter Party Supplies > Easter Party Decorations > Easter Banners Garlands,Party & Occasions > Easter Party Supplies > Easter Party Decorations > Easter Banners Garlands,4,True,1,,False,Furniture > Decor > Artificial Plants & Flowers > Artificial Garlands & Swag,Staples::Furniture > Decor > Artificial Plants & Flowers > Artificial Garlands & Swag,0.19964889,,0.26254487,Printers & Scanners | Printers & Scanners > Scanners & Scanner Accessories > Scanners | Office Supplies > Calendars & Planners,likely,,-2.6179387283093307,16.676384839650147,0.0,1.0,1.0,,16.676384839650147,16.676384839650147,,0.0,Furniture > Decor > Artificial Plants & Flowers > Artificial Garlands & Swag,0,,3189
Walmart,G,Walmart::Party & Occasions > JoJo Siwa Party Supplies,Party & Occasions > JoJo Siwa Party Supplies,Party & Occasions > JoJo Siwa Party Supplies,2,False,4,106.0,True,Party Supplies,Staples::Party Supplies,0.4372032,,0.4920532,Party Supplies > Party Supply Kits | Party Supplies > Wedding Supplies | Restaurant & Foodservice Supplies > Bar Supplies,matched,Staples::Party Supplies,-1.7689896578046356,36.08163265306123,33.84615384615385,1.0,1.0,,49.36728013107036,28.034985422740526,0.9914263445050663,33.84615384615385,Party Supplies,0,,5
