competitor,comp_path,context_path,is_leaf,concept,source,candidates,staples_carries,gold_staples_path,note
Walmart,Health and Medicine > Diabetes Care Brands > Diabetes Doctor,Health and Medicine > Diabetes Care Brands > Diabetes Doctor,True,Diabetes Doctor,verification loop,"Healthcare Supplies > OTC Pharmaceuticals > Medicine & Vitamins > Clinical Nutrition || Healthcare Supplies > Patient Care || Healthcare Supplies > OTC Pharmaceuticals > Medicine & Vitamins || Healthcare Supplies > Patient Care > Respiratory Therapy || Healthcare Supplies > Personal Dental Care > Oral Care || Healthcare Supplies > Professional Dental Supplies > Infection Prevention || Healthcare Supplies > Personal Dental Care || Healthcare Supplies > Personal Care > Skin Care > Skin Care Treatment || Healthcare Supplies > Patient Care > Diagnostic & Exam Instruments > Health & Body Weight Scales || Healthcare Supplies > OTC Pharmaceuticals > Medicine & Vitamins > Cough, Cold, Flu & Allergy || Shredders, Projectors & Office Machines > Projectors & Accessories > Projector Screens || Shredders, Projectors & Office Machines > Projectors & Accessories > Projector Parts & Accessories",,,
Amazon,Electronics > Television & Video > VCRs,Electronics > Television & Video > VCRs,True,VCRs,verification loop,"TV & Streaming Media > TV & Video || TV & Streaming Media > TV & Video > TV Accessories || TV & Streaming Media > TV & Video > TVs || TV & Streaming Media || TV & Streaming Media > TV & Video > Digital Signage || TV & Streaming Media > TV & Video > DVD & Blu-Ray Players || TV & Streaming Media > TV & Video > TV Wall Mounts || TV & Streaming Media > TV & Video > Car CD Players & Monitors || Audio > Portable Audio > Home Theater Audio || Phones, Cameras & Electronics > Cameras, Camcorders & Accessories || Appliances & Kitchenware > Major Appliances > Washers & Dryers || Printers & Scanners",,,
Walmart,Personal Care > Feminine Care > Monistat,Personal Care > Feminine Care > Monistat,True,Monistat,verification loop,Healthcare Supplies > Personal Care > Skin Care || Healthcare Supplies > Personal Care > Baby Care > Baby Skin Care || Healthcare Supplies > Personal Care > Skin Care > Skin Care Treatment || Healthcare Supplies > Personal Care > Maternity > Perineal Spray & Wash || Healthcare Supplies > Personal Care > Baby Care || Healthcare Supplies > Personal Care > Skin Care > Lotion & Moisturizer || Healthcare Supplies > Personal Dental Care > Oral Care || Healthcare Supplies > Personal Care > Skin Care > Disposable Washcloths & Bathing Wipes || Healthcare Supplies > Personal Care > Skin Care > Lip Balm || Healthcare Supplies > Personal Care || Computers & Accessories > Computer Monitors & Stands > Monitor Stands & Mounts || Computers & Accessories > Computer Monitors & Stands > Computer Monitors,,,
Walmart,Health and Medicine > Eye Care > Rohto,Health and Medicine > Eye Care > Rohto,True,Rohto,verification loop,"Healthcare Supplies > Personal Care > Skin Care || Healthcare Supplies > Personal Care > Skin Care > Skin Care Treatment || Healthcare Supplies > Personal Care > Baby Care > Baby Skin Care || Healthcare Supplies > Patient Care || Healthcare Supplies > Personal Care > Baby Care || Healthcare Supplies > Personal Care > Skin Care > Eye Cream || Healthcare Supplies > Wound Care || Healthcare Supplies > Personal Dental Care || Healthcare Supplies > Personal Care || Healthcare Supplies > Patient Care > Practice Front Desk Supplies > Personal Care Kits || Tools, Parts & Supplies > Automotive > Auto & Auto Part Cleaners || Gift Shop > Gift Sets, Photo & Custom Gifts > Photo Gifts",,,
Amazon,"Arts, Crafts & Sewing > Scrapbooking & Stamping > Chipboard","Arts, Crafts & Sewing > Scrapbooking & Stamping > Chipboard",True,Chipboard,verification loop,"Arts & Crafts > Scrapbooking > Stickers & Embellishments || Arts & Crafts > Scrapbooking || Arts & Crafts > Scrapbooking > Stamps & Stencils || Arts & Crafts > Scrapbooking > Scrapbooking Albums & Kits || Retail Store Supplies > Sewing & Tailoring > Trim & Embellishments || Office Supplies > Stamps & Stamp Pads || Retail Store Supplies > Spa & Salon > Nails > Nail Stickers & Appliques || Tools, Parts & Supplies > Chalk Reels & Marking Tools > Stencil Sets || Office Supplies > Tape, Fasteners & Adhesives > Tape > Arts & Crafts Tape || Paper > Stationery & Invitations || Office Supplies > Office Basics > Clipboards || Coffee, Water & Snacks > Snacks & Food > Chips",,,
Walmart,Health and Medicine > Eye Care > Ortopad,Health and Medicine > Eye Care > Ortopad,True,Ortopad,verification loop,Healthcare Supplies > Personal Care > Skin Care || Healthcare Supplies > Personal Care > Skin Care > Skin Care Treatment || Healthcare Supplies > Personal Care > Baby Care > Baby Skin Care || Healthcare Supplies > Patient Care || Healthcare Supplies > Personal Care > Baby Care || Healthcare Supplies > Personal Care > Skin Care > Eye Cream || Healthcare Supplies > Wound Care || Healthcare Supplies > Personal Dental Care || Healthcare Supplies > Personal Care || Healthcare Supplies > Patient Care > Practice Front Desk Supplies > Personal Care Kits || Healthcare Supplies > Durable Medical Equipment > Orthopedics || Healthcare Supplies > Professional Dental Supplies > Orthodontic,,,
Walmart,Health and Medicine > Eye Care > Systane,Health and Medicine > Eye Care > Systane,True,Systane,verification loop,Healthcare Supplies > Personal Care > Skin Care || Healthcare Supplies > Personal Care > Skin Care > Skin Care Treatment || Healthcare Supplies > Personal Care > Baby Care > Baby Skin Care || Healthcare Supplies > Patient Care || Healthcare Supplies > Personal Care > Baby Care || Healthcare Supplies > Personal Care > Skin Care > Eye Cream || Healthcare Supplies > Wound Care || Healthcare Supplies > Personal Dental Care || Healthcare Supplies > Personal Care || Healthcare Supplies > Patient Care > Practice Front Desk Supplies > Personal Care Kits || Facilities > Locks & Key Control > Locking Systems || Furniture > Storage Furniture > Clothing Racks & Closet Organization > Closet Systems,,,
Walmart,Health and Medicine > Eye Care > Similasan,Health and Medicine > Eye Care > Similasan,True,Similasan,verification loop,"Healthcare Supplies > Personal Care > Skin Care || Healthcare Supplies > Personal Care > Skin Care > Skin Care Treatment || Healthcare Supplies > Personal Care > Baby Care > Baby Skin Care || Healthcare Supplies > Patient Care || Healthcare Supplies > Personal Care > Baby Care || Healthcare Supplies > Personal Care > Skin Care > Eye Cream || Healthcare Supplies > Wound Care || Healthcare Supplies > Personal Dental Care || Healthcare Supplies > Personal Care || Healthcare Supplies > Patient Care > Practice Front Desk Supplies > Personal Care Kits || Tools, Parts & Supplies > Power Tools > Sanders & Accessories || Coffee, Water & Snacks > Water & Beverages > Milk & Creamer",,,
Walmart,Health and Medicine > Eye Care > Biotrue,Health and Medicine > Eye Care > Biotrue,True,Biotrue,verification loop,Healthcare Supplies > Personal Care > Skin Care || Healthcare Supplies > Personal Care > Skin Care > Skin Care Treatment || Healthcare Supplies > Personal Care > Baby Care > Baby Skin Care || Healthcare Supplies > Patient Care || Healthcare Supplies > Personal Care > Baby Care || Healthcare Supplies > Personal Care > Skin Care > Eye Cream || Healthcare Supplies > Wound Care || Healthcare Supplies > Personal Dental Care || Healthcare Supplies > Personal Care || Healthcare Supplies > Patient Care > Practice Front Desk Supplies > Personal Care Kits || Healthcare Supplies > OTC Pharmaceuticals > Medicine & Vitamins > Probiotics || Healthcare Supplies > Wound Care > Antiseptics & Antibiotics > Antibiotic Ointments,,,
Walmart,Home > Featured Shops > Entryway,Home > Featured Shops > Entryway,True,Entryway,verification loop,Furniture > Decor > Home & Office Decor || Furniture > Decor > Home & Office Decor > Home & Office Bars || Furniture > Decor > Seasonal Decor > Window & Wall Decor & Signs || Retail Store Supplies > Store Fixtures & Retail Displays > Floor & Wall Mirrors || Furniture > Decor > Seasonal Decor > Standing Decor || Furniture > Decor > Home & Office Decor > Living Room Accents || Retail Store Supplies > Store Fixtures & Retail Displays > Store Shelving || Restaurant & Foodservice Supplies > Restaurant Storage & Transport > Kitchen Racks || Retail Store Supplies > Store Fixtures & Retail Displays || Furniture > Decor > Wall Art > Food & Kitchen Art || Audio > Portable Audio > Two Way Radios || Laboratory & Scientific Supplies > Controlled Environment Supplies,,,
Walmart,Health and Medicine > Eye Care > Genteal,Health and Medicine > Eye Care > Genteal,True,Genteal,verification loop,Healthcare Supplies > Personal Care > Skin Care || Healthcare Supplies > Personal Care > Skin Care > Skin Care Treatment || Healthcare Supplies > Personal Care > Baby Care > Baby Skin Care || Healthcare Supplies > Patient Care || Healthcare Supplies > Personal Care > Baby Care || Healthcare Supplies > Personal Care > Skin Care > Eye Cream || Healthcare Supplies > Wound Care || Healthcare Supplies > Personal Dental Care || Healthcare Supplies > Personal Care || Healthcare Supplies > Patient Care > Practice Front Desk Supplies > Personal Care Kits || Safety Supplies > Generators || Facilities > Heating & Cooling > General Purpose Fans,,,
Walmart,Health and Medicine > Foot Care > Pedifix,Health and Medicine > Foot Care > Pedifix,True,Pedifix,verification loop,Healthcare Supplies > Wound Care || Healthcare Supplies > Personal Care > Skin Care || Healthcare Supplies > Patient Care || Healthcare Supplies > Personal Care > Baby Care || Healthcare Supplies > Personal Care > Skin Care > Skin Care Treatment || Healthcare Supplies > Patient Care > Practice Front Desk Supplies > Medical Take Home Bags || Healthcare Supplies > Personal Care > Baby Care > Baby Skin Care || Healthcare Supplies > Patient Care > Medical Practice Furniture || Healthcare Supplies > Durable Medical Equipment > Orthopedics > Ankle & Foot Supports || Healthcare Supplies > Personal Dental Care || Retail Store Supplies > Spa & Salon > Nails > Manicure & Pedicure Supplies || Facilities > Air Quality > Humidifiers,,,
Walmart,Health and Medicine > Digestive Health > Lactase,Health and Medicine > Digestive Health > Lactase,True,Lactase,verification loop,"Healthcare Supplies > OTC Pharmaceuticals > Medicine & Vitamins > Anti-Nausea & Digestive Aids || Healthcare Supplies > OTC Pharmaceuticals > Medicine & Vitamins > Probiotics || Healthcare Supplies > OTC Pharmaceuticals > Medicine & Vitamins || Healthcare Supplies > OTC Pharmaceuticals > Medicine & Vitamins > Vitamins & Supplements || Healthcare Supplies > OTC Pharmaceuticals > Medicine & Vitamins > Clinical Nutrition || Healthcare Supplies > Personal Care > Skin Care > Supplements || Healthcare Supplies > OTC Pharmaceuticals > Medicine & Vitamins > Cough, Cold, Flu & Allergy || Healthcare Supplies > Patient Care > Feeding Tubes & Nutrients || Healthcare Supplies > Patient Care > Respiratory Therapy || Healthcare Supplies > OTC Pharmaceuticals > Medicine & Vitamins > Sleep Aids || Tools, Parts & Supplies > Chemicals, Lubricants & Paints > Grease Guns & Fittings || Furniture > Boards & Easels > Dry Erase Whiteboards",,,
Walmart,Health and Medicine > Digestive Health > Hilma,Health and Medicine > Digestive Health > Hilma,True,Hilma,verification loop,"Healthcare Supplies > OTC Pharmaceuticals > Medicine & Vitamins > Anti-Nausea & Digestive Aids || Healthcare Supplies > OTC Pharmaceuticals > Medicine & Vitamins || Healthcare Supplies > OTC Pharmaceuticals > Medicine & Vitamins > Clinical Nutrition || Healthcare Supplies > Personal Care > Skin Care > Supplements || Healthcare Supplies > Patient Care > Respiratory Therapy || Healthcare Supplies > Patient Care > Diagnostic & Exam Instruments > Health & Body Weight Scales || Healthcare Supplies > OTC Pharmaceuticals > Medicine & Vitamins > Vitamins & Supplements || Healthcare Supplies > OTC Pharmaceuticals > Medicine & Vitamins > Sleep Aids || Healthcare Supplies > Physical Therapy and Rehabilitation Equipment || Healthcare Supplies > Professional Dental Supplies > Infection Prevention || Shipping, Packing & Mailing Supplies > Shipping Supplies > Stretch & Shrink Film > Shrink Film || Shipping, Packing & Mailing Supplies > Shipping Supplies > Stretch & Shrink Film",,,
Amazon,Industrial & Scientific > Cutting Tools > Counterbores,Industrial & Scientific > Cutting Tools > Counterbores,True,Counterbores,verification loop,"Appliances & Kitchenware > Kitchenware > Kitchen Tools > Cutting Boards || Tools, Parts & Supplies > Hand Tools || Tools, Parts & Supplies > Power Tools > Finishing Tools || Facilities > Hand & Power Tools > Tool Storage || Facilities > Hand & Power Tools > Hand Tools || Tools, Parts & Supplies > Power Tools > Concrete Tools || Tools, Parts & Supplies > Power Tools || Tools, Parts & Supplies > Welding Tools || Facilities > Hand & Power Tools > Power Tools || Tools, Parts & Supplies > Power Tools > Drilling and Fastening Tools || Furniture > Chairs & Seating > Stools & Ottomans > Counter & Bar Stools || Retail Store Supplies > Cash Handling > Counterfeit Money Detectors",,,
Amazon,"Arts, Crafts & Sewing > Sewing > Quilting","Arts, Crafts & Sewing > Sewing > Quilting",True,Quilting,verification loop,"Retail Store Supplies > Sewing & Tailoring > Sewing Tools || Retail Store Supplies > Sewing & Tailoring > Patterns & Sewing Books || Retail Store Supplies > Sewing & Tailoring > Sewing Machines || Retail Store Supplies > Sewing & Tailoring > Knit & Crochet Supplies || Retail Store Supplies > Sewing & Tailoring > Sewing Rulers || Retail Store Supplies > Sewing & Tailoring || Arts & Crafts > Scrapbooking || Retail Store Supplies > Sewing & Tailoring > Fabric || Retail Store Supplies > Sewing & Tailoring > Yarn || Retail Store Supplies > Sewing & Tailoring > Needle Arts || Office Supplies > Tape, Fasteners & Adhesives > Mounting || Arts & Crafts > Crafting",,,
Walmart,Health and Medicine > Allergy Medicine > Mypurmist,Health and Medicine > Allergy Medicine > Mypurmist,True,Mypurmist,verification loop,"Healthcare Supplies > OTC Pharmaceuticals > Medicine & Vitamins > Cough, Cold, Flu & Allergy || Healthcare Supplies > OTC Pharmaceuticals > Medicine & Vitamins || Healthcare Supplies > OTC Pharmaceuticals > Medicine & Vitamins > Clinical Nutrition || Healthcare Supplies > Patient Care > Respiratory Therapy || Healthcare Supplies > OTC Pharmaceuticals > Medicine & Vitamins > Topical Pain Relief || Healthcare Supplies > OTC Pharmaceuticals > Medicine & Vitamins > Anti-Nausea & Digestive Aids || Healthcare Supplies > Professional Dental Supplies > Infection Prevention || Healthcare Supplies > OTC Pharmaceuticals > Hot & Cold Therapy || Healthcare Supplies > OTC Pharmaceuticals > Medicine & Vitamins > Sleep Aids || Healthcare Supplies > Patient Care > Medical Practice Furniture || Laboratory & Scientific Supplies > Biochemistry || Laboratory & Scientific Supplies > PH & Electrochemistry",,,
Walmart,Party & Occasions > Paw Patrol Party Supplies > Paw Patrol Tableware,Party & Occasions > Paw Patrol Party Supplies > Paw Patrol Tableware,True,Paw Patrol Tableware,verification loop,"Expanded Assortment > Pet Supplies & Accessories > Dog & Cat Supplies || Expanded Assortment > Pet Supplies & Accessories > Dog & Cat Supplies > Dog & Cat Grooming Supplies || Party Supplies || Expanded Assortment > Pet Supplies & Accessories > Bird Supplies || Expanded Assortment > Pet Supplies & Accessories > Dog & Cat Supplies > Cat Litter || Expanded Assortment > Pet Supplies & Accessories > Dog & Cat Supplies > Cat Treats || Party Supplies > Party Favors & Costumes || Party Supplies > Ribbon, Bows & Wrapping Supplies || Expanded Assortment > Pet Supplies & Accessories || Safety Supplies > Personal Protective Equipment (PPE) > Head & Face Protection > Hard Hat & Safety Helmet Accessories || Appliances & Kitchenware > Kitchenware > Dining & Tableware > Tableware || Appliances & Kitchenware > Kitchenware > Dining & Tableware",,,
Walmart,Health and Medicine > Foot Care > Okeefes,Health and Medicine > Foot Care > Okeefes,True,Okeefes,verification loop,Healthcare Supplies > Wound Care || Healthcare Supplies > Personal Care > Skin Care || Healthcare Supplies > Patient Care || Healthcare Supplies > Personal Care > Baby Care || Healthcare Supplies > Personal Care > Skin Care > Skin Care Treatment || Healthcare Supplies > Patient Care > Practice Front Desk Supplies > Medical Take Home Bags || Healthcare Supplies > Personal Care > Baby Care > Baby Skin Care || Healthcare Supplies > Patient Care > Medical Practice Furniture || Healthcare Supplies > Durable Medical Equipment > Orthopedics > Ankle & Foot Supports || Healthcare Supplies > Personal Dental Care || Furniture > Safes & Secure Storage || Office Supplies > Desk Organizers & Accessories > Bookends,,,
Walmart,Health and Medicine > Allergy Medicine > Netipots,Health and Medicine > Allergy Medicine > Netipots,True,Netipots,verification loop,"Healthcare Supplies > OTC Pharmaceuticals > Medicine & Vitamins > Cough, Cold, Flu & Allergy || Healthcare Supplies > OTC Pharmaceuticals > Medicine & Vitamins || Healthcare Supplies > OTC Pharmaceuticals > Medicine & Vitamins > Clinical Nutrition || Healthcare Supplies > Patient Care > Respiratory Therapy || Healthcare Supplies > OTC Pharmaceuticals > Medicine & Vitamins > Topical Pain Relief || Healthcare Supplies > OTC Pharmaceuticals > Medicine & Vitamins > Anti-Nausea & Digestive Aids || Healthcare Supplies > Professional Dental Supplies > Infection Prevention || Healthcare Supplies > OTC Pharmaceuticals > Hot & Cold Therapy || Healthcare Supplies > OTC Pharmaceuticals > Medicine & Vitamins > Sleep Aids || Healthcare Supplies > Patient Care > Medical Practice Furniture || Appliances & Kitchenware > Kitchenware > Kitchen Tools > Pots & Pans || Safety Supplies > Personal Protective Equipment (PPE) > Head & Face Protection > Beard & Hair Nets",,,
Walmart,Health and Medicine > Digestive Health > IBgard,Health and Medicine > Digestive Health > IBgard,True,IBgard,verification loop,Healthcare Supplies > OTC Pharmaceuticals > Medicine & Vitamins > Anti-Nausea & Digestive Aids || Healthcare Supplies > OTC Pharmaceuticals > Medicine & Vitamins || Healthcare Supplies > OTC Pharmaceuticals > Medicine & Vitamins > Clinical Nutrition || Healthcare Supplies > Personal Care > Skin Care > Supplements || Healthcare Supplies > Patient Care > Respiratory Therapy || Healthcare Supplies > Patient Care > Diagnostic & Exam Instruments > Health & Body Weight Scales || Healthcare Supplies > OTC Pharmaceuticals > Medicine & Vitamins > Vitamins & Supplements || Healthcare Supplies > OTC Pharmaceuticals > Medicine & Vitamins > Sleep Aids || Healthcare Supplies > Physical Therapy and Rehabilitation Equipment || Healthcare Supplies > Professional Dental Supplies > Infection Prevention || School Supplies > Learning at Home > Board & Card Games || Paper > Card Stock,,,
